id,created_at,text
1158544397627248640,2019-08-06 01:04:43,@paulohrsodre Ain Paulinho tomara que seja rápido pois é uma sensação muito boa
1158544215728697348,2019-08-06 01:04:00,@sahmurai_ o tanto de ovo que eu tô comendo outro dia fui rir e saiu um có
1158526683554701312,2019-08-05 23:54:20,Não consigo explicar direitinho mas dá um orgulho
1158526550536536064,2019-08-05 23:53:48,uma ótima sensação pra quem mora só e se sustenta é ver a geladeira cheia de opções (no meu caso cheia de frutas)
1158526182826160128,2019-08-05 23:52:21,@elmz_tr Apareceu pra mim nos recomendados e puta como é bem explicado
1158526044351209474,2019-08-05 23:51:48,@elmz_tr Não conheço
1158490314555961344,2019-08-05 21:29:49,"https://t.co/hXffxBRsiq
parabens pro baixinho mano
to besta"
1158485668705841153,2019-08-05 21:11:21,"Tô no clima de ver documentários estilo ""true crime"" só não sei quais"
1158481073833238528,2019-08-05 20:53:06,@jwallauer &lt;3
1158385184460484608,2019-08-05 14:32:04,RT @ZonePhysics: Europa and lo as they transit past the Great Red Spot on Jupiter. https://t.co/zJNBcp770Z
1158342613818314752,2019-08-05 11:42:54,mano que legalzinho https://t.co/sZ2QmJ2tIf
1158316152235466754,2019-08-05 09:57:45,@elmz_tr Não declarou o dinheiro da palestra pq fez doação e tava com medo da imprensa  acusar ele de usar isso pra… https://t.co/akvc99fmwL
1158150094119735297,2019-08-04 22:57:54,"MANO
HDUSHSUSHSUSHEUSHSUSHDUDHDUDBSISBWISBSH https://t.co/ApZsn9agSx"
1158143665379991552,2019-08-04 22:32:21,o asis ansari é um ótimo cronista moderno
1158114598773514240,2019-08-04 20:36:51,OLHA O PAPO Q O MORO TA MANDANDO AGORA BICHO
1158084805533343745,2019-08-04 18:38:28,"RT @OnePerfectShot: HER (2013) 

Cinematography by Hoyte van Hoytema
Directed by Spike Jonze
Explore more shots in our database: https://t.…"
1158060517686206464,2019-08-04 17:01:57,o corretor às vezes falha e a frase perde todo o sentido
1157847428852269056,2019-08-04 02:55:13,richard curtis https://t.co/ux2xi2lxYk
1157628642144522240,2019-08-03 12:25:50,fui cobrado pelo sono https://t.co/tpd17kKW6G
1157501815371554817,2019-08-03 04:01:52,Dormindo tarde como se não trabalhasse amanhã
1157386348178890752,2019-08-02 20:23:03,@paulohrsodre é um homem de familia mesmo
1157350235292745728,2019-08-02 17:59:33,@paulohrsodre Ah sim. Pensei que era revis
1157349914810245120,2019-08-02 17:58:16,@paulohrsodre Onde?
1157109552489410561,2019-08-02 02:03:10,"Parafraseando Chico Buarque:
Mata-me de rir
Encha-me de amor"
1157080857468952577,2019-08-02 00:09:08,"1. Mineiro
2. Pernambucano
3. Maranhense https://t.co/EjAlx5wv3c"
1156982899700318208,2019-08-01 17:39:53,Vdd https://t.co/R3OQO2QJ2X
1156969990710538241,2019-08-01 16:48:35,@sahmurai_ @elmz_tr @tarugiio ad choris = usar as sabedoria do choris em uma argumentação
1156941602075664386,2019-08-01 14:55:47,RT @karencheee: Every conversation is a podcast if you close your eyes
1156907254211325954,2019-08-01 12:39:18,"https://t.co/fkZtix5Jnc
Pensa que esse album foi idealizado e realizado somente por uma pessoa"
1156892821779091457,2019-08-01 11:41:57,@sahmurai_ @tarugiio haeuhAUSheaheahsuhuehasheauehaseausehusaeuasheuasheuashueahseushaeuahsuhen
1156892509907443712,2019-08-01 11:40:43,"RT @cacocardassi: Vocês que acham que Friends é melhor que HIMYM estão errados... 

Se eu falei tá falado"
1156892240729530368,2019-08-01 11:39:38,@sahmurai_ @tarugiio mas é claro que respeito samantha agora toma aqui o seu remedinho
1156888533774340096,2019-08-01 11:24:55,@sahmurai_ @tarugiio pela universidade dos loucos isso sim
1156874743896793088,2019-08-01 10:30:07,@tarugiio @sahmurai_ é claro que não existe não é só pq tá de noite que é sereno
1156869647330885632,2019-08-01 10:09:52,"@tarugiio Heushsuysusgsuagsussgsugssusgsusgsaugeusyaga
Desculpa não consegui resistir a piadinha"
1156869063664119808,2019-08-01 10:07:33,@tarugiio Nem esse fogo no rabo serviu?
1156865307224547328,2019-08-01 09:52:37,@RicsGomes Vai morre sim só que com mais de 100 anos pois saudável agora
1156865038596149248,2019-08-01 09:51:33,@tarugiio fez frio pressas bandas ?
1156684936507789312,2019-07-31 21:55:53,@frangoninja @claricabrall Eu olhei bem na cara dele e disse ARTISTA
1156682958360776710,2019-07-31 21:48:02,A blumhouse nunca me deixou na mao https://t.co/bJYevE5PJM
1156682317794033666,2019-07-31 21:45:29,eu só chego assim na morena https://t.co/UB5pCVDR1B
1156669690321809409,2019-07-31 20:55:18,"RT @LwithP: “Esta foto na verdade, é preto e branco, mas artistas desenharam linhas coloridas sobre ela. Seu cérebro está preenchendo o res…"
1156650903421825025,2019-07-31 19:40:39,@revistapiaui @malugaspar @fernandobarros @besteves @zerotoledo que saudades que eu tava de ouvir a voz dessa mulhe… https://t.co/nEhdYlyW7J
1156607635216588800,2019-07-31 16:48:43,@legadaodamassa bora agora legadao valendo um fardo de itaipava
1156596934716612609,2019-07-31 16:06:12,@sahmurai_ depois que os cara do charlie brau invadem a cidade não tem como entender nada Memo nega é pedra na buneca e predada na vidraça
1156565188415541248,2019-07-31 14:00:03,Sim caraio https://t.co/jmqrblz6ua
1156565071641948160,2019-07-31 13:59:35,"Cara, o Martin Scorsese consegue coisas que me deixar coisado"
1156564968562728960,2019-07-31 13:59:11,MANO NEM A INTERNET DO JAPÃO VAI CONSEGUIR STREAMAR UM FILME COM UM ELENCO DE PESO DESSES https://t.co/jFMuutYbZi
1156564254335688706,2019-07-31 13:56:20,@_HiagoM exato
1156564055089397760,2019-07-31 13:55:33,@primadocoiso Sei sim. Esse filme me marcou muito. Toda vez que vejo ainda continuo me emocionando
1156539851057041408,2019-07-31 12:19:22,"https://t.co/hT4axhhRK4
VEM NA ONDA"
1156513499243261958,2019-07-31 10:34:39,@elmz_tr E eles não tão errados pois vc é um anjo
1156513341029986309,2019-07-31 10:34:02,"@_HiagoM BICHO, esse mês foi triste. Tô saindo com o mesmo que entrei"
1156512887789297664,2019-07-31 10:32:14,"@primadocoiso AAAAAAAAAAAAAAAAAAAA
que bom que vc gostou 😍😍😍
e um dos meus filmes preferidos"
1156386728548196355,2019-07-31 02:10:55,@frangoninja Vou assistir o filme
1156351136779177984,2019-07-30 23:49:29,a low carb me deixa muito sem fome mas eu sei que tenho que me alimentar direito
1156350946940637185,2019-07-30 23:48:44,bicho uma coisa terrível é ter que comer sem estar com fome
1156348562449608705,2019-07-30 23:39:15,SIM https://t.co/qhljLC2N0c
1156306183046799360,2019-07-30 20:50:51,"RT @ramos_leandro: Fui visitar o @segundachance -  Projeto Segunda Chance, e fiz um vídeo para ajudar na adoção dos cães do abrigo. 
Ensine…"
1156286488662937606,2019-07-30 19:32:36,@elmz_tr ah elmo eu sou potterhead mano
1156271048788078593,2019-07-30 18:31:15,Nao mentiu sobre sonserina e grifinoria mas sobre corvinal eu discordo https://t.co/2wOjEIBww2
1156263352609497094,2019-07-30 18:00:40,"RT @IsabellaCidade: Todas as vezes em que Leon e Nilce mentiram dados ""científicos"" para corroborar o argumento deles. - A thread https://t…"
1156204939049414656,2019-07-30 14:08:33,@tahgarces_ uheuasheusheuahuehsauehsauehasuehasehasuehasuheasheauheuasheuhuheasuheuasheuasheuasheaueh
1156198447013355520,2019-07-30 13:42:45,o jogo que se propõe de colocar um dog nele E NÃO DEIXAR O PLAYER BRINCAR COM O DOG tá muito errado https://t.co/KdT0eshHvV
1156197618218913792,2019-07-30 13:39:27,vc vacilou e o mini coach resolveu os problemas da tua vida
1156191732167561218,2019-07-30 13:16:04,mano de onde é que eu saí e mais importante onde é que eu fui me manter
1156191584431628288,2019-07-30 13:15:29,eu cheguei no trampo e tinha um mini coach falando as coisas que os coachs falam só que mini
1156191356974436353,2019-07-30 13:14:35,@becxvi o que o kendrick fez com esse album eu nem sei explicar
1156154706076606465,2019-07-30 10:48:56,vdd https://t.co/qnURT2W95p
1156150915256262661,2019-07-30 10:33:53,@primadocoiso Meldeeeels que vontade de ir coçar essa barriguinha
1155996641674944512,2019-07-30 00:20:51,azaghal e portuguesa melhor casal
1155988615660363777,2019-07-29 23:48:57,@HelterWho Não meteram o famigerado processinho?
1155983546982359041,2019-07-29 23:28:49,@HelterWho isso é de verdade?
1155974490263658496,2019-07-29 22:52:50,"@inclusivelay eu sempre dou uma dica pros amigos:
NUNCA EXPERIMENTEM SUSHI POIS CARO DEMAIS e corre o risco de gostar"
1155907870342504448,2019-07-29 18:28:06,"@paulohrsodre @elmz_tr uSHEUHSAUEHSAUEHUASHEAUHSEUASHEAUSHE
deus me livre de live action norteamericano"
1155907111940952065,2019-07-29 18:25:05,@paulohrsodre @elmz_tr graças a deus tem filme
1155905820007313408,2019-07-29 18:19:57,@paulohrsodre @elmz_tr ficou legal essa animação. tomara que seja poucos capitulos
1155890191388893185,2019-07-29 17:17:51,qual o nome desse naruto? fiquei interessado https://t.co/qpkgB0tqEL
1155889165663440898,2019-07-29 17:13:47,VEM https://t.co/SIDuvWRzCJ
1155853045609246720,2019-07-29 14:50:15,RT @kenfujioka: É. https://t.co/PEt5IOqvSB
1155844301080997888,2019-07-29 14:15:30,"RT @FlavioDino: Essa é a marca do Consórcio Nordeste. Participo agora de reunião em Salvador, na qual aprovamos o 1º Plano de Trabalho conj…"
1155817102223261697,2019-07-29 12:27:25,vdd https://t.co/Yh0Ixyz5Mi
1155815827612086274,2019-07-29 12:22:21,@sahmurai_ &lt;3
1155806809975926784,2019-07-29 11:46:32,@sahmurai_ vem k
1155806174261985281,2019-07-29 11:44:00,@sahmurai_ a cara mais linda que existe então perfeita
1155689837149720576,2019-07-29 04:01:43,@RicsGomes #orgulho
1155689392259944448,2019-07-29 03:59:57,@paulohrsodre eu tbm mas tava numa preguiça gigante
1155650579689037824,2019-07-29 01:25:43,@redieu Engraçado que ainda não chegou aqui
1155647123792285696,2019-07-29 01:11:59,@primadocoiso ta nos meus preferidos. Depois me conta o q achou
1155646400039915520,2019-07-29 01:09:07,@paulohrsodre eu fiquei na mesma
1155646064080433152,2019-07-29 01:07:47,@primadocoiso Questão de Tempo me faz chorar sempre
1155640781010587648,2019-07-29 00:46:47,mateus app me ajude e coloque carne na promoção
1155640621429862403,2019-07-29 00:46:09,ainda bem q eu sempre roubo um pouquinho do almoço de ana e de lalá pq senão ja taria nascendo pena em mim
1155640287638839296,2019-07-29 00:44:49,mais uma vez o meu almoço da semana vai ser frango
1155638594188521473,2019-07-29 00:38:06,mais uma vez assistindo Her e chorando emocionado
1155453885504466944,2019-07-28 12:24:08,"https://t.co/aFt1IjXZAl
Is videos do primer são sempre muito didáticos"
1155448303309529088,2019-07-28 12:01:57,@elmz_tr eu amo esse cara que tá faLando dos filmes
1155443873851891713,2019-07-28 11:44:21,era tão simples ir na praia lá. Era só bater a vontade
1155443462621339648,2019-07-28 11:42:43,"RT @_pinheira: Filha da escola pública precária, entrei no doutorado s/ saber inglês e s/ exp. internacional. Mas tive um orientador, Ruben…"
1155443035347533826,2019-07-28 11:41:01,"essas manhãs de domingo são as que mais me lembram Parnaíba: céu azul, sol forte E MUITO VENTO."
1155310662379347975,2019-07-28 02:55:01,@tarugiio Tô muito afim de jogar
1155303891053010944,2019-07-28 02:28:06,"Quase Famosos é um filme tão lindo. Se encaixa perfeitamente na descrição ""uma ode ao rock clássico"""
1155287247769485312,2019-07-28 01:21:58,O Cameron Crowe merece ser mais celebrado pois GRANDE diretor
1155285363897839616,2019-07-28 01:14:29,@tarugiio Isso significa que o jogo é bom
1155282836959760384,2019-07-28 01:04:27,A trilha sonora de Quase Famosos é uma obra prima
1155282408197042176,2019-07-28 01:02:44,RT @jhermann: toddler car seats and gamer chairs... are the same https://t.co/pt1a1cmD9z
1155280886394445825,2019-07-28 00:56:42,@tarugiio Ainda no this war of mine
1155233453224419343,2019-07-27 21:48:13,"@r_camelo Hueheuehueehueheuehuehueuhudhurhuehuehuehurhueguehuehuehue 
Meldeeeeeeeeels agora vai"
1155231613032259584,2019-07-27 21:40:54,@r_camelo Eu parei a minha na metade. Me dê forças
1155230048363921408,2019-07-27 21:34:41,revendo o episódio e entendendo pq está é a minha série preferida https://t.co/LmZUzR6Suv
1155229780058525701,2019-07-27 21:33:37,Robin and Ted not being tired at James's wedding is one brilliant (and tiny spoiler) way to show their future as a… https://t.co/LaThQaos5W
1155180727950106624,2019-07-27 18:18:42,@paulohrsodre Eu também fui abençoado de nai sofrer disso
1155180543346204678,2019-07-27 18:17:58,@becxvi O melhor flerte comigo é: bora ver um filme?
1155180152760033281,2019-07-27 18:16:25,E as coisas saudáveis são mais caras ainda
1155180080362151938,2019-07-27 18:16:08,AS COISAS SAO MUITO CARAS
1155146003185582080,2019-07-27 16:00:43,@paulohrsodre @tarugiio Eu tava mó desanimado mas esse trailer me deixou afim
1155123557313241089,2019-07-27 14:31:31,"RT @nickkroll: BIG MOUTH HAS BEEN PICKED UP FOR 3 MORE SEASONS!!! Thank you to our writers, cast, crew, Netflix and everyone around the wor…"
1155118320749883392,2019-07-27 14:10:43,@tarugiio fechô demais nega
1155115304466505728,2019-07-27 13:58:44,"RT @FlavioDino: Na GloboNews, sustentei a necessidade de o presidente da República cuidar do desemprego e da recessão. E abandonar a agenda…"
1155113479466078209,2019-07-27 13:51:29,ver entrevista do flávio dino é uma coisa linda
1155104084636160001,2019-07-27 13:14:09,"é oficial: eu TENHO que jogar esse jogo
é triste https://t.co/XkwkGAofu6"
1155103914750033920,2019-07-27 13:13:28,"RT @otavionovamente: HIMYM é melhor que FRIENDS.

Esse é o título. O mais puro e verdadeiro título que pode ser concedido para esse tuíte.…"
1154935044286418945,2019-07-27 02:02:26,é foda ter nariz apurado
1154914719146360832,2019-07-27 00:41:40,As pessoas deveriam ter perfumes individuais
1154914256451710987,2019-07-27 00:39:50,"Passei por 2 pessoas desconhecidas com cheiro de pessoas conhecidas hoje 
O Q ESTA ACONTECENDO"
1154872802270490625,2019-07-26 21:55:07,@elmz_tr Tem que começar a carteira lá pra baixo
1154870276145987584,2019-07-26 21:45:04,RT @I0ading: esperamos vocês! ♥️ https://t.co/hJ2ljLZufR
1154870243610845184,2019-07-26 21:44:57,@primadocoiso Este homem &lt;3
1154870199801339904,2019-07-26 21:44:46,SIM https://t.co/nAocqdnnmQ
1154851031727128578,2019-07-26 20:28:36,"""A nossa meta é deixar sem chão quem riu de nóis sem teto"" 
COMO NÃO AMAR O EMICIDA?"
1154809413984821253,2019-07-26 17:43:14,teópolis sob ataque novamente?????
1154780213852741632,2019-07-26 15:47:12,deus é maravilhoso memo pois existe cupuaçu e bacuri e isso não pode ter sido ao acaso
1154700684383674368,2019-07-26 10:31:11,"RT @MidiaNINJA: A repórter preferiu que ela cantasse pra não seguir falando,  mas olha aí como foi! ✊🏾❤️
Via @Doralyce2 https://t.co/7LRzFG…"
1154699091894571008,2019-07-26 10:24:51,@becxvi Esse filme é tão maravilhoso &lt;3
1154698652167876608,2019-07-26 10:23:06,@frangoninja @isrrrlindo me disseram que as regras mudaram
1154553435552800769,2019-07-26 00:46:04,@isrrrlindo @frangoninja Pq ele não me escolhe?
1154200698432753664,2019-07-25 01:24:25,RT @g1: Tribunal de Justiça do Rio Grande do Norte proíbe Estado de impedir doação de sangue por causa de orientação sexual https://t.co/wM…
1154195630400688128,2019-07-25 01:04:16,Não sei explicar mas me acalenta o coração saber que Bob esponja calças quadradas é um desenho amado pelo mundo todo
1154193200627834885,2019-07-25 00:54:37,@primadocoiso maravilhoso!!!!
1154192635499884548,2019-07-25 00:52:22,Se eu tive que explicar quem é o Carter bays é pq ele não é tao famoso assim
1154192359334301696,2019-07-25 00:51:16,Emicida e Carter Bays (criador de HIMYM) https://t.co/YutrgSUfwV
1154139697108725760,2019-07-24 21:22:01,RT @juziuzi: open for a surprise https://t.co/ebluXszHSD
1154110968714207233,2019-07-24 19:27:51,o Rutger Hauer morreu hoje ou na sexta?
1154063310280646656,2019-07-24 16:18:29,fizeram uma ilha do livro aqui no trampo e não tem como não lembrar de @r_camelo https://t.co/jOE5bP6yo5
1154032603638296576,2019-07-24 14:16:28,feeling pretty capitalista lucrando com as merda feita pelo governo
1154032301728133120,2019-07-24 14:15:16,"RT @thegabidiaries: em são luís - ma, já existem locais de atendimento psicológico gratuito ou a baixo custo! ajuda a espalhar :) https://t…"
1153833133009035264,2019-07-24 01:03:50,@tarugiio Epic
1153833069746540544,2019-07-24 01:03:35,@tarugiio A culpa é minha se és linda?
1153832978956660736,2019-07-24 01:03:14,@tarugiio limbo tava de grátis na época hoje
1153832347688738816,2019-07-24 01:00:43,finalmente vo jogar this war of mine https://t.co/lqNSDURgGF
1153831811249651712,2019-07-24 00:58:35,@tarugiio O melhor dos dois mundo pois não há bochechas mais lindas
1153740983105970181,2019-07-23 18:57:40,@primadocoiso tudo que eu queria era um cafezin agora
1153708615171235842,2019-07-23 16:49:03,vdd https://t.co/QJKjUsE8d5
1153683351242510336,2019-07-23 15:08:39,RT @higorpaiva_: O final desse vídeo é melhor que o final de game of thrones https://t.co/PHqpOLuSVg
1153604311441649664,2019-07-23 09:54:35,RT @jovemnerd: Essa é a Terra vista a 1.5 bilhão de quilômetros de distância. Pálido ponto azul. https://t.co/GONRRvQDdD
1153604125365624833,2019-07-23 09:53:51,vem https://t.co/zBX66ft0R2
1153458763174686721,2019-07-23 00:16:14,vdd https://t.co/IRF5EdX1en
1153423727729750016,2019-07-22 21:57:00,"@martinswidis ""A Visita"" é de 2013 ou 2012"
1153358523113332736,2019-07-22 17:37:54,&lt;3 https://t.co/BDRpCzFYHn
1153330963591643136,2019-07-22 15:48:24,@elmz_tr Ehusgdussgsushsushusgssusvsusgs
1153313193961414657,2019-07-22 14:37:47,"@sahmurai_ ushaeuhasuehasuheuasheuasheuehaseuseh
eu ri e não foi pouco"
1153304284123074561,2019-07-22 14:02:23,vdd https://t.co/bJvwtWgC2N
1153303512853491713,2019-07-22 13:59:19,@fhilrb concordo que ela não deve resolver mas eu tive uma impressão de que ela ignorava certos indícios que eram g… https://t.co/JljnqBhk4q
1153299180535853057,2019-07-22 13:42:06,@fhilrb eu peguei essa vibe meio egoísta dela. O cara darva grandes sinais de problema e ela meio que ia ignorando
1153239114587811840,2019-07-22 09:43:25,@lavraselisa @tarugiio ralado d+
1153233214682619904,2019-07-22 09:19:59,@tarugiio Que triste. Eu acordo todo dia às 7 e 15
1153232690302377984,2019-07-22 09:17:54,acordei cedo desnecessáriamente
1153106719142285317,2019-07-22 00:57:20,"terminei Nasce Uma Estrela e:
esperava mais
achei a personagem da lady gaga egoísta
o Bradley Cooper tá sensacional no filme"
1153083002005655552,2019-07-21 23:23:05,E AEEEEEEEE https://t.co/xCOs2waD6o
1153082628142194688,2019-07-21 23:21:36,minha nossa senhora a atuação do bradley cooper em A Star is Born
1153063827396866051,2019-07-21 22:06:53,"@martinswidis Tem que rolar, e tem que ser na próxima semana"
1153063344829542402,2019-07-21 22:04:58,@martinswidis Tô com saudades de tu
1153050506023116800,2019-07-21 21:13:57,@primadocoiso É por esse tipo de situação que eu tenho os filmes baixados
1153047517174599680,2019-07-21 21:02:05,@primadocoiso absurdo. Deveria ter a pottevê consistindo em 24 horas de Harry Potter
1153047073174052869,2019-07-21 21:00:19,@frangoninja adorei o sutiã da foto
1152891137381851141,2019-07-21 10:40:41,@greengodict cc @tarugiio
1152888754417360896,2019-07-21 10:31:13,"@lavraselisa tô meio atordoado aqui, não sei se fez bem ou fez mal"
1152887104931880960,2019-07-21 10:24:40,mermão eu dormi foi 13 horas seguidas e acordei sem saber que ano é hoje
1152886422925434881,2019-07-21 10:21:57,@elmz_tr &lt;3
1152670209326669824,2019-07-20 20:02:48,"outra vantagem do nordeste: 
no dia chuvoso como o dia de hoje, o frio já tá forte"
1152669893801709568,2019-07-20 20:01:32,"o homem pisou na lua x O meu nascimento
qual evento será mais marcante na história da humanidade?
Só o tempo dirá..."
1152667443871064064,2019-07-20 19:51:48,@primadocoiso siiiiimmmm
1152666294069682176,2019-07-20 19:47:14,@primadocoiso &lt;3
1152656309306712064,2019-07-20 19:07:34,RT @milalopes_: passando mal com essa sequência de fotos https://t.co/A5JoMo2mMW
1152653664760291328,2019-07-20 18:57:03,"RT @jovemnerd: No dia de hoje, há 50 anos, A humanidade deu um salto gigantesco com o pequeno passo de Neil Armstrong na Lua. Aqui temos os…"
1152586269102354433,2019-07-20 14:29:15,@elmz_tr bicho eu sempre confiei nessa família maravilhosa apesar dos sustos
1152584760163786752,2019-07-20 14:23:15,flavio dino meteno penalti no cantinho ao som de linkinpark https://t.co/xxgTDpVyI2
1152549075637669889,2019-07-20 12:01:27,vdd https://t.co/8OK0JuTzAo
1152531018064306177,2019-07-20 10:49:42,@lavraselisa linda com cachos e linda sem cachos eu tô é besta
1152373148702191616,2019-07-20 00:22:23,"churrasquinho, cerveja e pastel: minha noite"
1152333477330718722,2019-07-19 21:44:44,@primadocoiso ela é muito fofa
1152332413571391488,2019-07-19 21:40:31,@primadocoiso meldeeeeeeeeels eu quero apertar ela
1152300231939280897,2019-07-19 19:32:38,vdd https://t.co/42jTdU0Dx3
1152212380748787713,2019-07-19 13:43:33,https://t.co/hMwPbJR1B4
1152194045223088129,2019-07-19 12:30:41,"RT @ZachDrakeTweets: New Guy:  I just completed my Masters in Data Science

Me: Cool. What all did yall learn?

New Guy: Sepal width is a s…"
1151661833331322880,2019-07-18 01:15:52,"RT @marcusvisn: tomara que o FGTS seja liberado na sexta já pra chamar a mulherada pra sair

F ala
G ata
T udo
S erto?"
1151661207247642625,2019-07-18 01:13:23,@primadocoiso minha estratégia quando vejo filme de terror
1151647442217185280,2019-07-18 00:18:41,@primadocoiso o diretor tem dessas coisas mesmo. O último dele (Mãe!) tem cenas bem angustiantes
1151646278289375232,2019-07-18 00:14:03,@primadocoiso eita então vc ainda tá sob efeito do filme.
1151645415231643650,2019-07-18 00:10:38,@primadocoiso eu achei beeeeeem pesado. Quando terminei de ver parecia que tava cansado
1151644971717615617,2019-07-18 00:08:52,"@_HENRYQUEALLVES Olá, tudo bem? 
Gostaria de conversar com você no privado mas não consigo porque sua DM tá bloquea… https://t.co/rCylAGDkOV"
1151644537263198208,2019-07-18 00:07:08,"@ninacdr @CSilvaPry Olá, tudo bem? 
Gostaria de conversar com você no privado mas não consigo porque sua DM tá bloq… https://t.co/Ub6mbV5kou"
1151644443910561797,2019-07-18 00:06:46,"@alactikam Olá, tudo bem? 
Gostaria de conversar com você no privado mas não consigo porque sua DM tá bloqueada. Te… https://t.co/9ywYJtfWlB"
1151644045682388992,2019-07-18 00:05:11,"@theleonardxx Olá, tudo bem? 
Gostaria de conversar com você no privado mas não consigo porque sua DM tá bloqueada.… https://t.co/3qXs4c7pbX"
1151643410903834629,2019-07-18 00:02:40,"@credolucass Olá, tudo bem? 
Gostaria de conversar com você no privado mas não consigo porque sua DM tá bloqueada.… https://t.co/RVrD2WFH7Y"
1151643281501171713,2019-07-18 00:02:09,"@serranojub Olá, tudo bem? 
Gostaria de conversar com você no privado mas não consigo porque sua DM tá bloqueada. T… https://t.co/SYEJ0Y5ggi"
1151643196335824897,2019-07-18 00:01:49,"@Beatriz69496149 Olá, tudo bem? 
Gostaria de conversar com você no privado mas não consigo porque sua DM tá bloquea… https://t.co/ya7HQzhTxG"
1151641950585589761,2019-07-17 23:56:52,@legadaodamassa vai lá legadão chega falando da deputada tabata
1151620388717256705,2019-07-17 22:31:11,"@larisspina Olá, tudo bem? 
Gostaria de conversar com você no privado mas não consigo porque sua DM tá bloqueada. T… https://t.co/cH2sN5cQQI"
1151619947296120839,2019-07-17 22:29:26,"@ilariaeo Olá, tudo bem? 
Gostaria de conversar com você no privado mas não consigo porque sua DM tá bloqueada. Tem… https://t.co/GPQn0wB3RR"
1151619428590772224,2019-07-17 22:27:22,"@sccpgaaby Olá, tudo bem? 
Gostaria de conversar com você no privado mas não consigo porque sua DM tá bloqueada. Te… https://t.co/ekJx4iaScd"
1151442236279861248,2019-07-17 10:43:16,RT @_youhadonejob1: Taxes. https://t.co/a8GLf5lAnF
1151305234427330560,2019-07-17 01:38:52,a beleza eu nem consigo descrever
1151217597335134209,2019-07-16 19:50:38,"@narpaula Olá, tudo bem? 
Gostaria de conversar com você no privado mas não consigo porque sua DM tá bloqueada. Tem… https://t.co/mFzX2E4le3"
1151213059274432512,2019-07-16 19:32:36,Vdd https://t.co/noQjm3ENR9
1151199972412579840,2019-07-16 18:40:36,RT @EW: Rick and Morty first photos from season 4 revealed https://t.co/gdvgbtmgSD
1151141652519706629,2019-07-16 14:48:51,RT @it_meirl_bot: me_irl https://t.co/WlzhUNzCXZ https://t.co/9KmW8x2f6v
1151136995470499840,2019-07-16 14:30:21,vdd https://t.co/fa8u6HYiZH
1151112948519190529,2019-07-16 12:54:48,"@becxvi AAAAAAAAAAAAAHHHH
Ainda bem que vc gosta dele. É o meu preferido &lt;3"
1151111675413770240,2019-07-16 12:49:44,@becxvi Até o Sloan (que era pra ser o mais raso) é bem desenvolvido e tridimensional. O arco do Mark pai de bebêzinho é muito bom
1151111400640655361,2019-07-16 12:48:39,@becxvi isso é uma coisa boa da série: todo mundo é bem cinza e não tem preto ou branco
1151088120856756224,2019-07-16 11:16:08,"@becxvi pior que eu concordo com tudo que tu disse sobre ele. É realmente babaca, mas tem alguma coisa na série que… https://t.co/45EUEU003x"
1151086431923834880,2019-07-16 11:09:26,"@becxvi shsudbdusbaupHSUASHUSSHUSHSUSHSUAHAIAHSJAJAI
Parece que a gente viu duas séries diferentes"
1151084342308986881,2019-07-16 11:01:07,@becxvi meldels que absurdo
1150844620714233856,2019-07-15 19:08:33,@becxvi Esse filme é maravilhoso
1150819695244783618,2019-07-15 17:29:31,RT @naturewasmetal: An interesting take on the Tyrannosaur https://t.co/IkWhxJrJ0V
1150761800939507712,2019-07-15 13:39:28,@fhilrb é massa ela dirigindo ausheHeuhasuehauehuaseuasheuashe
1150760876254867456,2019-07-15 13:35:47,"@fhilrb TU VIU ELA NO CARPOOL KARAOKE????
eu fiquei foi assustado"
1150758142533361664,2019-07-15 13:24:55,@WelthJohn foi dificil superar o fim uahsuehaheasheuasheausheashue
1150743962182922245,2019-07-15 12:28:35,eu não fui ver no cinema porque não queria ver o ultimo filme de HP e sentir o vazio https://t.co/qHSg3KrpzR
1150742337926107136,2019-07-15 12:22:07,"@GalacCuriosity ""there is no gravity"" 
a little bit misleading but i get it"
1150575466945773568,2019-07-15 01:19:02,tá de parabéns
1150575426080784384,2019-07-15 01:18:52,mano o tanto que canta a lady gaga
1150528396927143936,2019-07-14 22:12:00,"cento de salgado barato e perto de casa
POR QUEEEEEEEEEEEEE?"
1150503223301672960,2019-07-14 20:31:58,Topo qualquer bebidas que não tenha carboidratos
1150502763975127040,2019-07-14 20:30:08,"to na pilha de beber
quem vamos?"
1150202220857700352,2019-07-14 00:35:53,E triste a nossa realidade https://t.co/IQA6jqXuku
1150201069693280256,2019-07-14 00:31:19,Tava revendo agorinha https://t.co/VgqNK6943I
1150054946731171842,2019-07-13 14:50:40,"Mano, eu vou pregar a palavra do Emicida em todo canto que eu for"
1150046441475321856,2019-07-13 14:16:53,"https://t.co/lTadu1CPx8
ELES QUEREM QUE ALGUÉM QUE VEM 
DE ONDE NÓIS VEM
SEJA MAIS HUMILDE 
BAIXE A CABEÇA 
NUNCA R… https://t.co/LEW7dXuBi9"
1149837621989916672,2019-07-13 00:27:06,o tempo de chuva que tá formando
1149521159060258816,2019-07-12 03:29:36,nem o Ryan Reynolds segura o filme
1149521064134713349,2019-07-12 03:29:13,nossinhora como Deadpool 2 é pior que o primeiro
1149491576143351811,2019-07-12 01:32:02,feeling pretty Rico neste momento
